State,District,Year,Wheat,,,,,,,,,,,,,,
,,,Rabi,,,Kharif,,,Winter,,,Whole Year,,,Summer,,
,,,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
,,2002 - 2003,10,0,0,,,,,,,,,,,,
,,2004 - 2005,1,,0,,,,,,,,,,,,
,,2006 - 2007,5,,0,,,,,,,,,,,,
,,2011 - 2012,1,,0,5,,0,,,,,,,,,
,7. The nilgiris,2000 - 2001,91,44,0.48,,,,,,,,,,,,
,,2011 - 2012,,,,4,,0,,,,,,,,,
,,2016 - 2017,6,,0,,,,,,,,,,,,
,8. Tiruppur,2011 - 2012,,,,2,,0,,,,,,,,,
,,2016 - 2017,1,,0,,,,,,,,,,,,
,9. Vellore,2006 - 2007,4,,0,,,,,,,,,,,,
,,2011 - 2012,,,,15,,0,,,,,,,,,
28. Telangana,1. Adilabad,2000 - 2001,"3,681.00","1,848.00",0.5,,,,,,,,,,,,
,,2001 - 2002,"3,721.00","3,327.00",0.89,,,,,,,,,,,,
,,2002 - 2003,"3,267.00","3,006.00",0.92,,,,,,,,,,,,
,,2003 - 2004,"3,842.00","2,298.00",0.6,,,,,,,,,,,,
,,2004 - 2005,"2,895.00",840,0.29,,,,,,,,,,,,
,,2005 - 2006,"3,920.00","1,341.00",0.34,,,,,,,,,,,,
,,2006 - 2007,"3,222.00","2,510.00",0.78,,,,,,,,,,,,
,,2007 - 2008,"1,000.00","1,000.00",1,,,,,,,,,,,,
,,2008 - 2009,"7,180.00","8,350.00",1.16,,,,,,,,,,,,
,,2009 - 2010,"3,392.00","4,566.00",1.35,,,,,,,,,,,,
,,2010 - 2011,"4,046.00","5,199.00",1.28,,,,,,,,,,,,
,,2011 - 2012,"3,275.00","4,330.00",1.32,,,,,,,,,,,,
,,2012 - 2013,"4,000.00","4,000.00",1,,,,,,,,,,,,
,,2013 - 2014,"3,170.00",586,0.18,,,,,,,,,,,,
,,2014 - 2015,"2,997.00","3,563.00",1.19,,,,,,,,,,,,
,,2015 - 2016,"2,728.00","13,329.00",4.89,,,,,,,,,,,,
,,2016 - 2017,"1,678.00","2,636.00",1.57,,,,,,,,,,,,
,,2017 - 2018,"1,666.00","1,838.00",1.1,,,,,,,,,,,,
,,2018 - 2019,"2,128.00","3,650.00",1.72,,,,,,,,,,,,
,,2019 - 2020,"2,192.00","4,320.00",1.97,,,,,,,,,,,,
,,2020 - 2021,"2,513.00","8,253.00",3.28,,,,,,,,,,,,
,,2021 - 2022,"1,956.00","5,043.00",2.58,,,,,,,,,,,,
,,2022 - 2023,"1,236.00","2,559.00",2.07,21,43,2.05,,,,,,,,,
,2. Bhadradri,2021 - 2022,1,2,2,,,,,,,,,,,,
,3. Jagitial,2021 - 2022,115,231,2.01,,,,,,,,,,,,
,,2022 - 2023,1,2,2,,,,,,,,,,,,
,4. Jangoan,2020 - 2021,1,3,3,,,,,,,,,,,,
,,2021 - 2022,20,40,2,,,,,,,,,,,,
,,2022 - 2023,1,2,2,2,4,2,,,,,,,,,
,5. Jayashankar,2022 - 2023,1,2,2,,,,,,,,,,,,
,6. Jogulamba,2019 - 2020,4,7,1.75,,,,,,,,,,,,
,,2020 - 2021,6,16,2.67,,,,,,,,,,,,
,,2021 - 2022,3,6,2,,,,,,,,,,,,
,7. Kamareddy,2016 - 2017,631,572,0.91,,,,,,,,,,,,
,,2017 - 2018,452,863,1.91,,,,,,,,,,,,
,,2018 - 2019,"1,016.00","2,455.00",2.42,,,,,,,,,,,,
,,2019 - 2020,"1,012.00","1,663.00",1.64,,,,,,,,,,,,
,,2020 - 2021,"1,200.00","2,778.00",2.32,,,,,,,,,,,,
,,2021 - 2022,"2,115.00","4,207.00",1.99,,,,,,,,,,,,
,,2022 - 2023,341,555,1.63,,,,,,,,,,,,
,8. Karimnagar,2000 - 2001,171,98,0.57,,,,,,,,,,,,
,,2001 - 2002,151,105,0.7,,,,,,,,,,,,
,,2002 - 2003,115,106,0.92,,,,,,,,,,,,
,,2003 - 2004,147,87,0.59,,,,,,,,,,,,
,,2004 - 2005,65,34,0.52,,,,,,,,,,,,
,,2005 - 2006,101,83,0.82,,,,,,,,,,,,
,,2006 - 2007,59,55,0.93,,,,,,,,,,,,
,,2008 - 2009,14,16,1.14,,,,,,,,,,,,
,,2009 - 2010,2,2,1,,,,,,,,,,,,
,,2010 - 2011,7,9,1.29,,,,,,,,,,,,
,,2011 - 2012,16,21,1.31,,,,,,,,,,,,
,,2021 - 2022,17,34,2,,,,,,,,,,,,
,9. Komaram bheem asifabad,2016 - 2017,407,639,1.57,,,,,,,,,,,,
,,2017 - 2018,184,255,1.39,,,,,,,,,,,,
,,2018 - 2019,155,291,1.88,,,,,,,,,,,,
,,2019 - 2020,226,416,1.84,,,,,,,,,,,,
,,2020 - 2021,416,540,1.3,,,,,,,,,,,,
,,2021 - 2022,549,"1,103.00",2.01,,,,,,,,,,,,
,,2022 - 2023,489,"1,136.00",2.32,,,,,,,,,,,,
,10. Mahabubabad,2021 - 2022,2,4,2,,,,,,,,,,,,
,11. Mahbubnagar,2000 - 2001,315,179,0.57,,,,,,,,,,,,
,,2001 - 2002,218,151,0.69,,,,,,,,,,,,
,,2002 - 2003,216,199,0.92,,,,,,,,,,,,
,,2003 - 2004,231,137,0.59,,,,,,,,,,,,
,,2004 - 2005,297,157,0.53,,,,,,,,,,,,
,,2005 - 2006,172,142,0.83,,,,,,,,,,,,
,,2006 - 2007,62,58,0.94,,,,,,,,,,,,
,,2008 - 2009,39,45,1.15,,,,,,,,,,,,
,,2009 - 2010,67,73,1.09,,,,,,,,,,,,
,,2010 - 2011,32,42,1.31,,,,,,,,,,,,
,,2011 - 2012,14,20,1.43,,,,,,,,,,,,
,,2013 - 2014,13,8,0.62,,,,,,,,,,,,
,,2014 - 2015,1,1,1,,,,,,,,,,,,
,,2017 - 2018,,,,1,1,1,,,,,,,,,
,,2020 - 2021,1,3,3,,,,,,,,,,,,
,,2021 - 2022,7,14,2,,,,,,,,,,,,
,,2022 - 2023,2,4,2,,,,,,,,,,,,
,12. Mancherial,2016 - 2017,2,3,1.5,,,,,,,,,,,,
,,2019 - 2020,3,6,2,,,,,,,,,,,,
,,2020 - 2021,8,21,2.63,,,,,,,,,,,,
,,2021 - 2022,53,106,2,,,,,,,,,,,,
,,2022 - 2023,2,4,2,,,,,,,,,,,,
,13. Medak,2000 - 2001,"3,828.00","2,182.00",0.57,,,,,,,,,,,,
,,2001 - 2002,"3,888.00","2,049.00",0.53,,,,,,,,,,,,
,,2002 - 2003,"2,854.00","7,820.00",2.74,,,,,,,,,,,,
,,2003 - 2004,"3,419.00","2,103.00",0.62,,,,,,,,,,,,
,,2004 - 2005,"2,401.00","1,736.00",0.72,,,,,,,,,,,,
,,2005 - 2006,"2,438.00","4,193.00",1.72,,,,,,,,,,,,
,,2006 - 2007,"2,927.00","3,404.00",1.16,,,,,,,,,,,,
,,2007 - 2008,"4,000.00","4,000.00",1,,,,,,,,,,,,
,,2008 - 2009,"3,080.00","3,865.00",1.25,,,,,,,,,,,,
,,2009 - 2010,"2,948.00","2,574.00",0.87,,,,,,,,,,,,
,,2010 - 2011,"2,758.00","3,594.00",1.3,,,,,,,,,,,,
,,2011 - 2012,"2,539.00","3,405.00",1.34,,,,,,,,,,,,
,,2012 - 2013,"2,000.00","2,000.00",1,,,,,,,,,,,,
,,2013 - 2014,"2,118.00","1,711.00",0.81,,,,,,,,,,,,
,,2014 - 2015,"1,246.00",933,0.75,,,,,,,,,,,,
,,2015 - 2016,"1,207.00",906,0.75,,,,,,,,,,,,
,,2016 - 2017,247,273,1.11,,,,,,,,,,,,
,,2017 - 2018,194,269,1.39,,,,,,,,,,,,
,,2018 - 2019,102,191,1.87,,,,,,,,,,,,
,,2019 - 2020,76,140,1.84,,,,,,,,,,,,
,,2020 - 2021,30,79,2.63,,,,,,,,,,,,
,,2021 - 2022,291,585,2.01,2,4,2,,,,,,,,,
,,2022 - 2023,13,27,2.08,,,,,,,,,,,,
,14. Medchal,2016 - 2017,1,1,1,,,,,,,,,,,,
,,2020 - 2021,1,3,3,,,,,,,,,,,,
,,2021 - 2022,11,22,2,1,2,2,,,,,,,,,
,,2022 - 2023,1,2,2,,,,,,,,,,,,
,15. Mulugu,2021 - 2022,1,2,2,,,,,,,,,,,,
,16. Nagarkurnool,2020 - 2021,6,16,2.67,,,,,,,,,,,,
,,2021 - 2022,5,10,2,1,2,2,,,,,,,,,
,,2022 - 2023,2,4,2,1,2,2,,,,,,,,,
,17. Nalgonda,2016 - 2017,4,5,1.25,,,,,,,,,,,,
,,2020 - 2021,3,8,2.67,,,,,,,,,,,,
,,2021 - 2022,1,2,2,,,,,,,,,,,,
,,2022 - 2023,1,2,2,,,,,,,,,,,,
,18. Narayanapet,2021 - 2022,3,6,2,,,,,,,,,,,,
,19. Nirmal,2016 - 2017,"1,249.00","1,962.00",1.57,,,,,,,,,,,,
,,2017 - 2018,911,"1,690.00",1.86,,,,,,,,,,,,
,,2018 - 2019,996,"1,918.00",1.93,,,,,,,,,,,,
,,2019 - 2020,668,"1,214.00",1.82,1,,0,,,,,,,,,
,,2020 - 2021,"1,195.00","2,482.00",2.08,,,,,,,,,,,,
,,2021 - 2022,641,461,0.72,,,,,,,,,,,,
,,2022 - 2023,255,562,2.2,,,,,,,,,,,,
,20. Nizamabad,2000 - 2001,"2,610.00","1,490.00",0.57,,,,,,,,,,,,
,,2001 - 2002,"2,011.00","1,221.00",0.61,,,,,,,,,,,,
,,2002 - 2003,"1,521.00","1,399.00",0.92,,,,,,,,,,,,
,,2003 - 2004,"1,389.00",636,0.46,,,,,,,,,,,,
,,2004 - 2005,"1,262.00",877,0.69,,,,,,,,,,,,
,,2005 - 2006,"1,945.00","1,601.00",0.82,,,,,,,,,,,,
,,2006 - 2007,"1,548.00","1,740.00",1.12,,,,,,,,,,,,
,,2007 - 2008,"2,000.00","2,000.00",1,,,,,,,,,,,,
,,2008 - 2009,"1,304.00","1,777.00",1.36,,,,,,,,,,,,
,,2009 - 2010,"1,679.00","1,828.00",1.09,,,,,,,,,,,,
,,2010 - 2011,"1,672.00","2,179.00",1.3,,,,,,,,,,,,
,,2011 - 2012,"1,420.00","1,877.00",1.32,,,,,,,,,,,,
,,2012 - 2013,"1,000.00","2,000.00",2,,,,,,,,,,,,
,,2013 - 2014,"1,170.00","1,706.00",1.46,,,,,,,,,,,,
,,2014 - 2015,"1,196.00","1,971.00",1.65,,,,,,,,,,,,
,,2015 - 2016,814,"1,890.00",2.32,,,,,,,,,,,,
,,2016 - 2017,124,112,0.9,,,,,,,,,,,,
,,2017 - 2018,84,117,1.39,,,,,,,,,,,,
,,2018 - 2019,96,180,1.88,,,,,,,,,,,,
,,2019 - 2020,66,122,1.85,,,,,,,,,,,,
,,2020 - 2021,40,106,2.65,,,,,,,,,,,,
,,2021 - 2022,95,191,2.01,,,,,,,,,,,,
,,2022 - 2023,26,54,2.08,,,,,,,,,,,,
,21. Peddapalli,2021 - 2022,37,74,2,,,,,,,,,,,,
,22. Rajanna,2019 - 2020,47,87,1.85,,,,,,,,,,,,
,,2020 - 2021,71,187,2.63,,,,,,,,,,,,
,,2021 - 2022,103,207,2.01,,,,,,,,,,,,
,,2022 - 2023,34,70,2.06,,,,,,,,,,,,
,23. Rangareddi,2000 - 2001,"2,156.00","1,468.00",0.68,,,,,,,,,,,,
,,2001 - 2002,"2,153.00","1,492.00",0.69,,,,,,,,,,,,
,,2002 - 2003,"1,631.00","1,039.00",0.64,,,,,,,,,,,,
,,2003 - 2004,"1,695.00","1,107.00",0.65,,,,,,,,,,,,
,,2004 - 2005,"1,420.00",761,0.54,,,,,,,,,,,,
,,2005 - 2006,"1,408.00",860,0.61,,,,,,,,,,,,
,,2006 - 2007,"1,257.00",752,0.6,,,,,,,,,,,,
,,2007 - 2008,"1,000.00","1,000.00",1,,,,,,,,,,,,
,,2008 - 2009,"1,037.00",663,0.64,,,,,,,,,,,,
,,2009 - 2010,994,849,0.85,,,,,,,,,,,,
,,2010 - 2011,793,"1,033.00",1.3,,,,,,,,,,,,
,,2011 - 2012,678,896,1.32,,,,,,,,,,,,
,,2012 - 2013,"1,000.00","1,000.00",1,,,,,,,,,,,,
,,2013 - 2014,568,355,0.63,,,,,,,,,,,,
,,2014 - 2015,388,461,1.19,,,,,,,,,,,,
,,2015 - 2016,203,777,3.83,,,,,,,,,,,,
,,2016 - 2017,62,78,1.26,,,,,,,,,,,,
,,2017 - 2018,38,53,1.39,1,1,1,,,,,,,,,
,,2018 - 2019,27,51,1.89,,,,,,,,,,,,
,,2019 - 2020,14,26,1.86,,,,,,,,,,,,
,,2020 - 2021,51,135,2.65,,,,,,,,,,,,
,,2021 - 2022,33,66,2,1,2,2,,,,,,,,,
,,2022 - 2023,7,15,2.14,,,,,,,,,,,,
,24. Sangareddy,2016 - 2017,848,938,1.11,,,,,,,,,,,,
,,2017 - 2018,524,543,1.04,,,,,,,,,,,,
,,2018 - 2019,226,173,0.77,,,,,,,,,,,,
,,2019 - 2020,110,138,1.25,,,,,,,,,,,,
,,2020 - 2021,470,"1,241.00",2.64,,,,,,,,,,,,
,,2021 - 2022,418,598,1.43,,,,,,,,,,,,
,,2022 - 2023,168,348,2.07,1,2,2,,,,,,,,,
,25. Siddipet,2016 - 2017,8,9,1.13,,,,,,,,,,,,
,,2017 - 2018,7,10,1.43,,,,,,,,,,,,
,,2018 - 2019,6,11,1.83,,,,,,,,,,,,
,,2019 - 2020,7,13,1.86,,,,,,,,,,,,
,,2020 - 2021,9,24,2.67,,,,,,,,,,,,
,,2021 - 2022,47,94,2,2,4,2,,,,,,,,,
,,2022 - 2023,2,4,2,,,,,,,,,,,,
,26. Vikarabad,2016 - 2017,147,184,1.25,,,,,,,,,,,,
,,2017 - 2018,96,133,1.39,,,,,,,,,,,,
,,2018 - 2019,92,173,1.88,,,,,,,,,,,,
,,2019 - 2020,46,85,1.85,,,,,,,,,,,,
,,2020 - 2021,136,359,2.64,,,,,,,,,,,,
,,2021 - 2022,115,231,2.01,1,2,2,,,,,,,,,
,,2022 - 2023,27,56,2.07,1,2,2,,,,,,,,,
,27. Wanaparthy,2021 - 2022,3,6,2,,,,,,,,,,,,
,28. Warangal,2000 - 2001,8,5,0.63,,,,,,,,,,,,
,,2001 - 2002,22,15,0.68,,,,,,,,,,,,
,,2002 - 2003,29,27,0.93,,,,,,,,,,,,
,,2003 - 2004,51,30,0.59,,,,,,,,,,,,
,,2004 - 2005,45,24,0.53,,,,,,,,,,,,
,,2005 - 2006,36,30,0.83,,,,,,,,,,,,
,,2006 - 2007,45,42,0.93,,,,,,,,,,,,
,,2010 - 2011,20,26,1.3,,,,,,,,,,,,
,29. Warangal urban,2021 - 2022,5,10,2,,,,,,,,,,,,
,,2022 - 2023,1,2,2,,,,,,,,,,,,
,30. Yadadri,2016 - 2017,1,1,1,,,,,,,,,,,,
,,2020 - 2021,1,3,3,,,,,,,,,,,,
,,2021 - 2022,32,64,2,,,,,,,,,,,,
29. Tripura,1. Dhalai,2000 - 2001,235,495,2.11,,,,,,,,,,,,
,,2001 - 2002,375,775,2.07,,,,,,,,,,,,
,,2002 - 2003,203,464,2.29,,,,,,,,,,,,
,,2003 - 2004,260,545,2.1,,,,,,,,,,,,
,,2004 - 2005,195,373,1.91,,,,,,,,,,,,
,,2005 - 2006,555,"1,147.00",2.07,,,,,,,,,,,,
,,2006 - 2007,230,453,1.97,,,,,,,,,,,,
,,2007 - 2008,238,462,1.94,,,,,,,,,,,,
,,2008 - 2009,243,428,1.76,,,,,,,,,,,,
,,2009 - 2010,214,413,1.93,,,,,,,,,,,,
,,2010 - 2011,173,346,2,,,,,,,,,,,,
,,2011 - 2012,96,191,1.99,,,,,,,,,,,,
,,2012 - 2013,100,245,2.45,,,,,,,,,,,,
,,2013 - 2014,19,39,2.05,,,,,,,,,,,,
,,2014 - 2015,29,64,2.21,,,,,,,,,,,,
,,2015 - 2016,7,15,2.14,,,,,,,,,,,,
,,2016 - 2017,25,58,2.32,,,,,,,,,,,,
,,2017 - 2018,21,39,1.86,,,,,,,,,,,,
,,2018 - 2019,16,34.56,2.16,,,,,,,,,,,,
,,2019 - 2020,30,73,2.43,,,,,,,,,,,,
,2. Gomati,2012 - 2013,20,51,2.55,,,,,,,,,,,,
,,2013 - 2014,4,8,2,,,,,,,,,,,,
,,2014 - 2015,28,69,2.46,,,,,,,,,,,,
,,2015 - 2016,25,55,2.2,,,,,,,,,,,,
,,2016 - 2017,23,54,2.35,,,,,,,,,,,,
,,2017 - 2018,49,102,2.08,,,,,,,,,,,,
,,2018 - 2019,44,94.23,2.14,,,,,,,,,,,,
,,2019 - 2020,24,52,2.17,,,,,,,,,,,,
,,2020 - 2021,5,10,2,,,,,,,,,,,,
,,2021 - 2022,5,10,2,,,,,,,,,,,,
,,2022 - 2023,4,8,2,,,,,,,,,,,,
,3. Khowai,2012 - 2013,20,50,2.5,,,,,,,,,,,,
,,2013 - 2014,3,5,1.67,,,,,,,,,,,,
,,2014 - 2015,9,20,2.22,,,,,,,,,,,,
,,2016 - 2017,3,6,2,,,,,,,,,,,,
,,2017 - 2018,3,6,2,,,,,,,,,,,,
,,2018 - 2019,2,4,2,,,,,,,,,,,,
,,2019 - 2020,20,43,2.15,,,,,,,,,,,,
,,2020 - 2021,15,31,2.07,,,,,,,,,,,,
,,2021 - 2022,15,31,2.07,,,,,,,,,,,,
,,2022 - 2023,2,4,2,,,,,,,,,,,,
,4. North tripura,2000 - 2001,225,460,2.04,,,,,,,,,,,,
,,2001 - 2002,235,490,2.09,,,,,,,,,,,,
,,2002 - 2003,259,452,1.75,,,,,,,,,,,,
,,2003 - 2004,120,248,2.07,,,,,,,,,,,,
,,2004 - 2005,140,320,2.29,,,,,,,,,,,,
,,2005 - 2006,244,473,1.94,,,,,,,,,,,,
,,2006 - 2007,180,317,1.76,,,,,,,,,,,,
,,2007 - 2008,151,311,2.06,,,,,,,,,,,,
,,2008 - 2009,127,294,2.31,,,,,,,,,,,,
,,2009 - 2010,165,362,2.19,,,,,,,,,,,,
,,2010 - 2011,55,116,2.11,,,,,,,,,,,,
,,2011 - 2012,92,184,2,,,,,,,,,,,,
,,2012 - 2013,64,153,2.39,,,,,,,,,,,,
,,2013 - 2014,48,90,1.88,,,,,,,,,,,,
,,2014 - 2015,17,38,2.24,,,,,,,,,,,,
,,2015 - 2016,42,94,2.24,,,,,,,,,,,,
,,2016 - 2017,40,95,2.38,,,,,,,,,,,,
,,2017 - 2018,24,48,2,,,,,,,,,,,,
,,2018 - 2019,10,19.94,1.99,,,,,,,,,,,,
,5. Sepahijala,2012 - 2013,32,76,2.38,,,,,,,,,,,,
,,2013 - 2014,13,26,2,,,,,,,,,,,,
,,2014 - 2015,14,30,2.14,,,,,,,,,,,,
,,2015 - 2016,18,40,2.22,,,,,,,,,,,,
,,2016 - 2017,37,83,2.24,,,,,,,,,,,,
,,2017 - 2018,34,67,1.97,,,,,,,,,,,,
,,2018 - 2019,32,68.72,2.15,,,,,,,,,,,,
,,2019 - 2020,25,56,2.24,,,,,,,,,,,,
,,2022 - 2023,7,15,2.14,,,,,,,,,,,,
,6. South tripura,2000 - 2001,200,425,2.13,,,,,,,,,,,,
,,2001 - 2002,235,455,1.94,,,,,,,,,,,,
,,2002 - 2003,197,382,1.94,,,,,,,,,,,,
,,2003 - 2004,210,412,1.96,,,,,,,,,,,,
,,2004 - 2005,222,407,1.83,,,,,,,,,,,,
,,2005 - 2006,407,721,1.77,,,,,,,,,,,,
,,2006 - 2007,218,398,1.83,,,,,,,,,,,,
,,2007 - 2008,322,567,1.76,,,,,,,,,,,,
,,2008 - 2009,151,277,1.83,,,,,,,,,,,,
,,2009 - 2010,176,334,1.9,,,,,,,,,,,,
,,2010 - 2011,45,94,2.09,,,,,,,,,,,,
,,2011 - 2012,33,63,1.91,,,,,,,,,,,,
,,2012 - 2013,21,45,2.14,,,,,,,,,,,,
,,2013 - 2014,11,18,1.64,,,,,,,,,,,,
,,2014 - 2015,16,33,2.06,,,,,,,,,,,,
,,2015 - 2016,30,68,2.27,,,,,,,,,,,,
,,2016 - 2017,32,74,2.31,,,,,,,,,,,,
,,2017 - 2018,20,41,2.05,,,,,,,,,,,,
,,2018 - 2019,15,31.34,2.09,,,,,,,,,,,,
,,2022 - 2023,1,2,2,,,,,,,,,,,,
,7. Unakoti,2012 - 2013,65,179,2.75,,,,,,,,,,,,
,,2013 - 2014,43,96,2.23,,,,,,,,,,,,
,,2014 - 2015,16,38,2.38,,,,,,,,,,,,
,,2015 - 2016,40,91,2.28,,,,,,,,,,,,
,,2016 - 2017,27,62,2.3,,,,,,,,,,,,
,,2017 - 2018,20,44,2.2,,,,,,,,,,,,
,,2018 - 2019,14,28.8,2.06,,,,,,,,,,,,
,,2019 - 2020,24,53,2.21,,,,,,,,,,,,
,,2020 - 2021,2,4,2,,,,,,,,,,,,
,,2021 - 2022,2,4,2,,,,,,,,,,,,
,8. West tripura,2000 - 2001,405,850,2.1,,,,,,,,,,,,
,,2001 - 2002,375,735,1.96,,,,,,,,,,,,
,,2002 - 2003,260,529,2.03,,,,,,,,,,,,
,,2003 - 2004,305,605,1.98,,,,,,,,,,,,
,,2004 - 2005,387,842,2.18,,,,,,,,,,,,
,,2005 - 2006,544,843,1.55,,,,,,,,,,,,
,,2006 - 2007,342,677,1.98,,,,,,,,,,,,
,,2007 - 2008,312,549,1.76,,,,,,,,,,,,
,,2008 - 2009,114,196,1.72,,,,,,,,,,,,
,,2009 - 2010,112,214,1.91,,,,,,,,,,,,
,,2010 - 2011,43,81,1.88,,,,,,,,,,,,
,,2011 - 2012,53,98,1.85,,,,,,,,,,,,
,,2012 - 2013,12,28,2.33,,,,,,,,,,,,
,,2013 - 2014,9,18,2,,,,,,,,,,,,
,,2014 - 2015,6,12,2,,,,,,,,,,,,
,,2015 - 2016,20,44,2.2,,,,,,,,,,,,
,,2016 - 2017,13,28,2.15,,,,,,,,,,,,
,,2017 - 2018,24,49,2.04,,,,,,,,,,,,
,,2018 - 2019,24,50.34,2.1,,,,,,,,,,,,
,,2019 - 2020,25,54.27,2.17,,,,,,,,,,,,
,,2020 - 2021,6,13,2.17,,,,,,,,,,,,
,,2021 - 2022,6,13,2.17,,,,,,,,,,,,
,,2022 - 2023,7,14,2,,,,,,,,,,,,
30. Uttar Pradesh,1. Agra,2000 - 2001,"1,37,775.00","4,20,786.00",3.05,,,,,,,,,,,,
,,2001 - 2002,"1,33,214.00","4,07,041.00",3.06,,,,,,,,,,,,
,,2002 - 2003,"1,29,806.00","4,28,284.00",3.3,,,,,,,,,,,,
,,2003 - 2004,"1,30,473.00","4,24,924.00",3.26,,,,,,,,,,,,
,,2004 - 2005,"1,24,278.00","4,01,871.00",3.23,,,,,,,,,,,,
,,2005 - 2006,"1,28,432.00","4,25,073.00",3.31,,,,,,,,,,,,
,,2006 - 2007,"1,24,278.00","3,44,240.00",2.77,,,,,,,,,,,,
,,2007 - 2008,"1,36,334.00","4,29,989.00",3.15,,,,,,,,,,,,
,,2008 - 2009,"1,31,947.00","4,34,501.00",3.29,,,,,,,,,,,,
,,2009 - 2010,"1,38,121.00","4,39,639.00",3.18,,,,,,,,,,,,
,,2010 - 2011,"1,38,092.00","5,11,421.00",3.7,,,,,,,,,,,,
,,2011 - 2012,"1,34,825.00","5,25,413.00",3.9,,,,,,,,,,,,
,,2012 - 2013,"1,34,889.00","5,16,890.00",3.83,,,,,,,,,,,,
,,2013 - 2014,"1,32,340.00","4,90,452.00",3.71,,,,,,,,,,,,
,,2014 - 2015,"1,36,036.00","3,27,983.00",2.41,,,,,,,,,,,,
,,2015 - 2016,"1,20,903.00","3,90,033.00",3.23,,,,,,,,,,,,
,,2016 - 2017,"1,28,553.00","5,24,496.00",4.08,,,,,,,,,,,,
,,2017 - 2018,"1,37,141.00","5,53,638.00",4.04,,,,,,,,,,,,
,,2018 - 2019,"1,32,369.00","5,78,320.00",4.37,,,,,,,,,,,,
,,2019 - 2020,"1,37,283.00","5,55,307.00",4.04,,,,,,,,,,,,
,,2020 - 2021,"1,37,658.00","5,86,148.00",4.26,,,,,,,,,,,,
,,2021 - 2022,"1,41,532.00","5,73,205.00",4.05,,,,,,,,,,,,
,,2022 - 2023,"1,30,922.00","5,52,753.00",4.22,,,,,,,,,,,,
,2. Aligarh,2000 - 2001,"2,11,657.00","7,09,851.00",3.35,,,,,,,,,,,,
,,2001 - 2002,"2,13,864.00","7,00,120.00",3.27,,,,,,,,,,,,
,,2002 - 2003,"2,12,456.00","7,18,204.00",3.38,,,,,,,,,,,,
,,2003 - 2004,"2,19,859.00","7,23,449.00",3.29,,,,,,,,,,,,
,,2004 - 2005,"2,18,709.00","6,32,775.00",2.89,,,,,,,,,,,,
,,2005 - 2006,"2,15,167.00","6,55,184.00",3.05,,,,,,,,,,,,
,,2006 - 2007,"2,22,714.00","6,36,071.00",2.86,,,,,,,,,,,,
,,2007 - 2008,"2,15,097.00","6,91,967.00",3.22,,,,,,,,,,,,
,,2008 - 2009,"2,21,199.00","7,49,201.00",3.39,,,,,,,,,,,,
,,2009 - 2010,"2,24,169.00","7,15,772.00",3.19,,,,,,,,,,,,
,,2010 - 2011,"2,21,809.00","7,86,313.00",3.55,,,,,,,,,,,,
,,2011 - 2012,"2,17,820.00","8,20,310.00",3.77,,,,,,,,,,,,
,,2012 - 2013,"2,18,374.00","7,56,666.00",3.47,,,,,,,,,,,,
,,2013 - 2014,"2,25,289.00","8,11,266.00",3.6,,,,,,,,,,,,
,,2014 - 2015,"2,23,267.00","5,46,558.00",2.45,,,,,,,,,,,,
,,2015 - 2016,"2,16,572.00","7,09,923.00",3.28,,,,,,,,,,,,
,,2016 - 2017,"2,18,163.00","8,68,289.00",3.98,,,,,,,,,,,,
,,2017 - 2018,"2,23,557.00","9,61,295.00",4.3,,,,,,,,,,,,
,,2018 - 2019,"2,21,798.00","9,46,190.00",4.27,,,,,,,,,,,,
,,2019 - 2020,"2,23,574.00","9,21,572.00",4.12,,,,,,,,,,,,
,,2020 - 2021,"2,23,574.00","9,34,986.00",4.18,,,,,,,,,,,,
,,2021 - 2022,"2,32,606.00","9,75,782.00",4.19,,,,,,,,,,,,
,,2022 - 2023,"1,82,135.00","7,64,238.00",4.2,,,,,,,,,,,,
,3. Allahabad,2000 - 2001,"2,11,443.00","4,79,894.00",2.27,,,,,,,,,,,,
,,2001 - 2002,"2,10,105.00","4,42,760.00",2.11,,,,,,,,,,,,
,,2002 - 2003,"2,12,871.00","4,04,442.00",1.9,,,,,,,,,,,,
,,2003 - 2004,"2,17,811.00","5,49,516.00",2.52,,,,,,,,,,,,
,,2004 - 2005,"2,04,827.00","3,67,569.00",1.79,,,,,,,,,,,,
,,2005 - 2006,"2,30,058.00","4,54,785.00",1.98,,,,,,,,,,,,
,,2006 - 2007,"2,08,249.00","4,86,357.00",2.34,,,,,,,,,,,,
,,2007 - 2008,"2,23,737.00","4,99,761.00",2.23,,,,,,,,,,,,
,,2008 - 2009,"2,21,972.00","5,53,542.00",2.49,,,,,,,,,,,,
,,2009 - 2010,"2,08,376.00","4,45,788.00",2.14,,,,,,,,,,,,
,,2010 - 2011,"2,10,574.00","5,19,125.00",2.47,,,,,,,,,,,,
,,2011 - 2012,"2,16,174.00","5,71,545.00",2.64,,,,,,,,,,,,
,,2012 - 2013,"2,20,342.00","5,49,112.00",2.49,,,,,,,,,,,,
