State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Madhya Pradesh,Dewas,1.59,1.56,1.8,1.74,1.58,1.44,,2.21,2.04,2.08,2.54,2.92,3.0,2.0,1.0,,3.33,,,,,,
Madhya Pradesh,Dhar,0.36,1.11,1.26,1.38,1.33,1.31,,1.52,1.36,1.5,1.92,2.18,1.6,2.0,,2.0,3.2,4.57,2.0,2.0,1.5,,
Madhya Pradesh,Dindori,0.62,0.78,0.83,0.78,0.88,0.65,,0.71,0.82,0.82,0.86,1.0,0.57,1.07,,,2.63,,,1.0,,,
Madhya Pradesh,East Nimar,,1.5,1.33,2.0,1.5,2.0,,,,,,,,,,2.38,3.0,1.7,,,,,
Madhya Pradesh,Guna,1.74,1.82,1.4,1.85,1.65,2.15,,2.19,1.54,1.89,2.62,3.4,2.31,2.38,2.0,,3.16,2.17,2.75,4.0,3.17,3.57,
Madhya Pradesh,Gwalior,2.68,3.24,3.37,3.4,2.74,2.77,,2.03,2.44,2.57,2.96,3.65,2.34,2.51,1.0,1.33,3.16,2.3,2.47,2.41,1.66,2.93,1.73
Madhya Pradesh,Harda,1.2,1.33,1.51,1.49,1.34,1.88,,1.9,1.98,1.81,3.07,3.34,1.77,2.16,,,3.89,2.81,2.0,3.0,2.0,,
Madhya Pradesh,Indore,2.0,1.5,1.75,2.0,,,,2.0,,,,,,,,,5.0,0.65,,2.0,1.0,3.0,
Madhya Pradesh,Jabalpur,1.2,1.5,1.73,1.9,1.67,2.29,,1.87,2.16,1.78,2.43,2.5,1.5,,,,,,,,,,
Madhya Pradesh,Jhabua,0.45,0.69,1.0,0.93,0.85,0.83,,0.93,0.92,0.81,0.94,1.16,0.91,2.58,,4.5,4.67,2.3,,2.27,1.33,,
Madhya Pradesh,Katni,0.86,1.02,0.89,1.23,0.92,1.11,,0.89,1.15,1.13,0.87,1.35,1.69,2.53,2.0,,3.53,1.6,2.14,2.54,2.31,2.29,1.51
Madhya Pradesh,Khargone,,,,,,,,,,,,,,,1.0,2.75,3.2,2.19,,,,,
Madhya Pradesh,Mandla,0.43,0.92,1.0,1.0,0.93,1.0,,1.0,1.25,0.9,1.22,1.2,0.91,1.45,2.0,,3.11,,1.33,1.67,,0.5,
Madhya Pradesh,Mandsaur,1.75,2.32,1.8,2.3,2.3,2.03,,2.53,2.5,2.37,2.47,3.26,3.85,4.89,,,,,2.92,4.2,3.72,3.24,2.49
Madhya Pradesh,Morena,1.55,1.71,1.47,1.73,1.56,1.8,,1.61,1.62,1.78,1.73,1.94,2.42,2.62,1.0,2.0,3.67,2.9,2.68,3.42,3.28,3.0,2.09
Madhya Pradesh,Narmadapuram,1.38,1.39,1.57,1.53,1.39,1.69,,1.63,1.6,2.25,2.2,3.0,2.25,1.86,,,,,1.0,2.75,3.11,2.5,
Madhya Pradesh,Narsinghpur,,,,,,,,,,,,,,1.75,,,,,,,,,
Madhya Pradesh,Neemuch,2.28,2.55,2.31,2.79,2.74,2.78,,2.74,2.93,2.74,3.38,3.81,2.83,3.43,,,2.44,,2.21,3.24,2.46,3.25,2.1
Madhya Pradesh,Niwari,,,,,,,,,,,,,,,,,,,,2.32,2.11,2.35,1.59
