Crop: Potato,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
305,Andhra Pradesh,Anantapur,8.5,,8.5,,10,,,,,,11.24,10.06,17.61,14.38,18.73,6.33,12.94,8.67,9.4,13.2,19.02,8.43,
306,Madhya Pradesh,Chhatarpur,,9.87,9.26,9.83,10.98,9.48,7.89,6.78,6.19,6.82,4.97,5.7,6.82,6.43,,19,19,0.05,0.06,17.99,,,
307,Uttarakhand,Chamoli,18.35,12.86,12.86,17.5,12.5,19,7.71,10.15,10.5,11.88,10.29,14.88,7.53,9.67,12.24,9.57,6.96,10.9,11.56,12.4,8.92,12.87,10.94
308,Tamil Nadu,Vellore,,,,,,15,15,16.8,18.33,18.33,,,,,11.5,,19,,,,,,
309,Bihar,Purbi champaran,10.87,11.93,10.82,11.71,10.36,9.03,,5.23,7.8,,,,,,,,12.06,7.81,7.99,15.94,18.27,18.02,18.86
310,Tripura,North tripura,14.27,17.87,18.81,16.5,,,,,,,,,,,,,,,,,,,
311,Karnataka,Gadag,9.5,,,,,,,,,,,,,,,,,,8,15.43,18.8,12.5,14.9
312,Madhya Pradesh,Neemuch,,13.75,12.67,,,11.5,18.67,14,13,11.75,12.88,11.88,17.33,10.67,,18,18,18,18,18,,,
313,Tamil Nadu,Theni,17,,,,,,,,,18.5,,,,,,,,17.25,,,,,
314,Bihar,Samastipur,10.26,9.26,8.54,6.64,3.44,7.05,,8.02,1.44,,,,,,,,12.62,13.67,12.05,13.04,13.03,17.71,18.44
315,Odisha,Khordha,12.67,8.65,11.54,11.34,10.38,10.29,8.87,12.84,12.47,16.76,14.08,13.05,17.94,18.44,17.03,12.9,15.6,12.84,16.02,16.17,15.42,16.7,15.23
316,Odisha,Baleshwar,13.01,10.87,10.73,12.47,10.57,6.24,8.72,11.38,11.28,14.2,12.24,12.48,15.4,16.57,14.34,13.59,16.72,14.84,17.81,16.01,18.37,14.99,15.57
317,Tamil Nadu,Virudhunagar,,,,,,,,,,18.33,,,,,,,,,,,,,
318,Kerala,Kasaragod,,,,,,,,,,,,18.24,,,,,,,,,,,
319,Odisha,Puri,13.47,11.76,12.06,11.5,11.37,9.89,8.47,14.32,12.35,15.56,12.84,14.54,15.69,16.45,13.91,11.19,16.1,9.02,18.16,14.92,15.15,12.3,13.99
320,Jammu and Kashmir,Badgam,,13.62,13.52,12.55,,,11.72,9.1,4.62,11.11,11.65,8.67,11.81,12.39,4.4,8.89,18.15,13.26,12.71,12.44,17.35,16.46,17.68
321,Jharkhand,Pakur,,,,,,,8.86,7.79,9.01,9.02,9.96,10.46,10.03,18.01,11.62,10.22,14.74,,,,10.1,,
322,Tamil Nadu,Namakkal,17.17,,,,,,14.92,,,,,18,,,,,,,,,,,
323,Andhra Pradesh,Kadapa,,,,,,,,,,,11,,18,,17.33,,9,,,15,9,,
324,Tamil Nadu,Salem,17.2,,,,,,15,,18,,,18,,,,,,,,,,,
325,Madhya Pradesh,Dindori,,9,8.91,10.77,10.21,8.78,6.9,6.88,6.38,6.14,4.86,5,7.13,10.24,,,,,,18,,,
326,Odisha,Cuttack,14,11.85,12.77,12.52,10.61,12.28,12.31,13.68,11.8,15.12,14.13,13.4,15.3,13.34,17.63,12.98,17.95,15.99,15.66,14.93,16.66,15.82,14.49
327,Bihar,Sheohar,8.14,9.19,8.49,8.63,8.63,7.32,,7.21,7.57,,,,,,,,11.31,10.7,10.43,12.52,14.28,14.81,17.82
328,Bihar,Katihar,4.86,5.99,6.25,6.53,6.39,8.32,,7.5,5.14,,,,,,,,11.77,13.08,7.34,14.12,11.02,15.24,17.82
329,Andhra Pradesh,Vizianagaram,,,,,,,,,,,11,,17.59,,,,,,,,,,
330,Andhra Pradesh,Visakhapatanam,8.55,6.46,8.68,9.33,9.9,9.79,8.46,,9.02,8.64,11.21,10.04,17.59,14.38,17.29,2.67,9.17,2.74,8.82,8.64,8.85,8.83,
331,Bihar,Vaishali,6.1,6.59,6.64,6.5,6.02,5.33,,7.09,7.92,,,,,,,,14.32,13.95,13.85,11.36,12.73,17.56,14.99
332,Karnataka,Bagalkot,,,,,,,,,,,,,,,,,,,8,12.67,7,14.33,17.47
333,Andhra Pradesh,Srikakulam,8.57,6.5,,,,,,,,,,,,,17.3,,,,,,,,
334,Karnataka,Chitradurga,,,,,,,,,2,,7.6,8.25,,6.57,,4,9.83,,8,9.78,17.22,11.21,16.54
335,Jammu and Kashmir,Poonch,,4,6.5,15.5,,2.12,3.46,3.93,,5.81,10.22,6.1,3.76,,5.2,3.65,5.82,9.65,9.65,17.21,8.71,,
336,Karnataka,Vijayanagar,,,,,,,,,,,,,,,,,,,,,,,17
337,Tamil Nadu,Kanchipuram,,,,,,,14.88,17,,,,,,,,,,,,,,,
338,Tamil Nadu,Cuddalore,,,,,,,,17,,,,,,,,,,,,,,,
339,Tamil Nadu,Sivaganga,,,,,,,,,,,,,,,,,,,,17,,,
340,Himachal Pradesh,Kullu,,7.93,8.25,8.67,5.68,5.03,5.66,8.41,14.64,16.08,15.99,16.25,16.99,16.14,16.37,12.17,16.26,14.94,15.96,12.29,12.19,12.19,
341,Nagaland,Zunheboto,9.4,11.97,10.6,7.18,6.94,,9.13,16.82,12.28,9.39,12.8,9,9.95,10,10.17,10.04,10,10,10,10.03,10.02,5,11.16
342,Tamil Nadu,Ramanathapuram,,,,,,,,16.8,,,,,,,,,,,,,,,
343,Odisha,Bhadrak,12.31,9.09,11.64,11.8,9.27,11.89,10.53,12.04,9.84,15.49,12.53,11.72,15.45,16.19,14.93,10.14,15.7,15.55,16.7,13.62,9.81,12.53,10.58
344,Tripura,Dhalai,15.59,16.69,15.37,14.39,,,,,,,,,,,,,,,,,,,
345,Karnataka,Koppal,,,,,16.67,,,,,,,,,,,,,,8,9.63,12.67,12.67,13.37
346,Uttarakhand,Rudra prayag,16.22,16.61,16.61,14.5,12.5,14.3,11.76,12.02,10.72,9.98,9.15,8.51,8.64,7.16,7.01,8.29,8.97,7.46,12.69,6.83,8.43,9.54,7.25
347,Odisha,Dhenkanal,10.87,11.56,10.6,12.23,11.07,10.85,10.43,12.65,12.06,14.26,13.02,11.96,14.13,14.13,15.74,13.95,14,15.21,15.07,16.42,15.3,15.11,13.49
348,Madhya Pradesh,Rewa,,9.95,8.55,8.76,8.89,11.19,9.99,10.42,9.3,9.2,6.35,9.28,11.09,16.34,,12.5,13.8,13.8,13.5,13.5,,,
349,Jharkhand,Dumka,,,,,5.29,8.8,10.11,8.33,2.93,6.38,3.68,11.6,7.55,7.95,10.44,4.89,16,,,,10.03,,
350,Odisha,Jajapur,13.27,12.82,11.93,14.2,11.36,9.13,11.78,14.78,11.36,15,14.38,13.1,12.71,15.24,15.91,9.64,13.41,10.78,11.71,12.78,11.25,11.09,9.47
351,Rajasthan,Jhunjhunu,,2,5,4,0.5,1,2,2,2,2,2,2,4,1.75,2.08,2.11,2.5,1,2,0.8,2.03,15.78,
352,Assam,Kamrup metro,,,,,,5.77,9.1,6.93,6.58,7.26,7.73,6.98,5.42,15.71,10.63,3.58,7.18,6.85,14.7,9.9,6.56,7.07,9.85
353,Bihar,Pashchim champaran,8.96,8.84,8.45,8.73,7.38,8.95,,8.8,9.97,,,,,,,,8.51,13.41,9.99,12.11,15.62,14.86,14.1
354,Rajasthan,Bharatpur,8.91,12.8,9.09,12.19,12.32,12.19,14.07,11.54,10.81,12.02,11.6,9.82,8.7,8,11,15.62,14.32,11.36,15.07,13.67,12.79,13.43,14.82
355,Karnataka,Raichur,,,,,,,,,,,,,,,,,,,7.91,11.98,10.45,9.16,15.43
356,Bihar,Darbhanga,11.89,11.49,9.13,8.76,7.45,10.19,,8.63,2.89,,,,,,,,12.5,14.05,12.97,13.98,13.77,15.39,15.38
357,Himachal Pradesh,Sirmaur,,7.9,13.61,10.79,5.73,6.76,15.31,8.29,7.23,7.49,7.69,8.03,8.12,8.07,7.63,8.01,8.01,8.15,8.17,9.57,8.01,10.67,
358,Bihar,Sitamarhi,11.68,14.33,12.79,11.13,8.61,7.33,,7.4,7.57,,,,,,,,11.3,11.13,13.02,13.47,12.32,10.12,15.25
359,Nagaland,Tuensang,10.61,11.95,10.7,7.14,5.66,,9.08,15.23,12.25,11.85,12.46,9.02,9.79,10.01,10.02,9.99,10,10,10,10,10,,11.13
360,Bihar,Bhagalpur,8.07,10.15,8.56,9.4,7.54,8.4,,8.08,6.42,,,,,,,,12.79,13.64,14.62,14.28,13.98,15.22,12.2
361,Madhya Pradesh,Betul,,10.53,9.36,10.28,10.71,9.74,10.49,10.3,9.07,9.37,8.15,9.5,13.99,12.22,,14.5,14.53,15.14,14.51,14.51,,,
362,Madhya Pradesh,Panna,,9,8.12,9.3,9.83,6.18,6.13,5.75,5.14,7.88,3.7,5.59,12.35,15.11,,7.67,8.22,8.22,8.22,8.22,,,
363,Odisha,Nabarangpur,8.25,8.01,9,9.56,10.66,5.86,8.65,8.62,9.93,9.99,13.6,13.71,7.75,13.49,14.65,11.03,14.41,15.06,12.82,12.79,13.17,9.16,9.77
364,Madhya Pradesh,Tikamgarh,,13.91,10.03,12.33,9.18,9.74,9.66,7.24,8.26,8.01,3.48,6.39,7.07,7.99,,14,14.5,15,15,15,,,
365,Odisha,Nayagarh,9.21,9.99,6.98,5.75,6.03,8.43,8.73,7.15,5.61,10.84,9.1,8.26,7.37,9.8,15,,,,,,7.2,7.2,11.59
366,Telangana,Adilabad,3.78,,,,,8.5,15,,,,,,,,,,10,,,,,,
367,Karnataka,Bijapur,,,,,,,,,,,,,,,13.88,15,,,7.92,8.89,10.28,10.79,10.92
368,Tamil Nadu,Pudukkottai,,,,,,,15,,,,,,,,,,,,,,,,
369,Rajasthan,Nagaur,2,1.45,2.8,1.23,1.67,0.73,2,,1.92,,,,2,1,3.64,12.45,10.8,10.83,4,15,10.86,1.43,1
370,Odisha,Gajapati,,9.91,3.8,10.53,5.3,,3.4,10.53,9,3.18,,,,,11.97,7.75,7.62,,,,,10.64,14.94
371,Odisha,Kalahandi,4.1,,,8.55,,6.44,3.1,5.64,7.24,14.9,,,10.85,,,,,,,,,,
372,Bihar,Siwan,8.86,8.61,10.51,8.78,8.5,7.07,,8.68,6.55,,,,,,,,12.9,14.18,9.86,12.29,12.86,14.41,14.85
373,Jammu and Kashmir,Srinagar,,9.98,13.64,5.86,,7.26,8.01,7.68,3.57,8.44,8.85,12.37,8.91,12.58,13.74,8.81,5.19,12.57,9.1,9.18,7.15,14.81,13.76
374,Karnataka,Belgaum,10.05,12.05,8.04,9.65,8.31,2.64,5.28,4.68,8.66,14.73,13.47,13.43,13.15,14.75,9.88,4.65,10.96,12.61,10.79,3.5,5.22,4.63,5.76
375,Mizoram,Kolasib,,7.5,,2.4,,14.63,3.81,2.4,6.5,8.32,8.77,7.05,7.02,7.05,7.04,7,,,,,4.63,4.61,4.25
376,Meghalaya,South west khasi hills,,,,,,,,,,,,,,12.76,12.84,12.89,12.77,12.78,12.78,12.78,12.78,8.79,14.56
377,Odisha,Anugul,9.03,10.64,8.78,8.94,9.23,9,9.36,9.04,10.66,10.86,10.96,8.98,10.16,10.63,11.5,10.28,11.44,12.39,12.29,12.66,14.52,13.31,13.49
378,Himachal Pradesh,Mandi,,8.73,14.05,13.28,14.51,7.52,8.38,9.9,6.97,7.13,7.08,6.92,7.19,7.1,6.95,6.95,6.95,7,7.16,8.35,8.45,8.45,
379,Telangana,Mahbubnagar,,,,,,8.45,,,,,,10,,14.5,13.5,,,,,,,,
380,Mizoram,Champhai,,1.83,2,1.1,,7.33,8,2.49,10.03,9.23,10.03,8.53,,10.89,,10.43,5.42,14.5,1.43,1.43,1.43,1.63,12
381,Assam,Kokrajhar,9.11,12.08,12.52,10.6,11.08,5.55,8.57,8.05,9.83,9.62,9.63,8.2,14.46,12.1,10.42,10.57,11.66,9.89,11.44,8.7,10.26,9.7,12.67
382,Andhra Pradesh,Spsr nellore,,,,,,,,,,,,,,14.33,,,,,,,,,
383,Jharkhand,Palamu,,,7.55,7.98,8.12,6.14,7.28,7.45,6.11,5.96,7,6.69,7.01,7.25,6.4,8.35,8.18,,,,14.3,,
384,Jharkhand,Chatra,,,,,7.09,14.2,6.64,8.36,8.5,8.11,3.56,8.16,6.89,3.61,8.69,7.75,7.99,,,,4.57,,
385,Jharkhand,Giridih,,,12.7,14.06,12.92,13.86,13.99,11.5,13.7,10.45,6.64,4.9,6.75,2.38,6.12,2.61,7.45,,,,6.39,,
386,Arunachal Pradesh,Upper subansiri,8.53,7.5,8.35,8.15,6.11,6.53,11.98,14.06,6.79,6.79,8.83,9.3,9.46,10.43,10.36,9.11,8.08,8.13,8.1,8.1,8.13,8.1,8.1
387,Karnataka,Bellary,,,,,,,,,,,,,,14.04,12.61,6.16,,,8,7.73,9,6.8,8.83
388,Jammu and Kashmir,Kargil,,,,,,,,,9.33,9.33,9.34,9.34,9.35,9.34,9.35,7.26,9.33,9.32,4.24,,,,
389,Karnataka,Shimoga,,,,,,,,,2,,,,,14,,,,10,7.86,7,6.82,7.9,4.86
390,Mizoram,Serchhip,,,,,,1.22,0.75,1.7,,14,6.76,,,,,,,,,,,,
391,Bihar,Gopalganj,9.66,11.01,9.03,8.58,9.37,11.5,,6.6,5.06,,,,,,,,9.7,10.67,12.06,11.41,13.97,13.22,12.6
392,Nagaland,Mokokchung,11.22,13,13.02,9.72,7.88,,8.85,13.95,13.03,11.44,12.47,9.03,10,10.01,10.01,10.01,10,10,10,10,10.01,5.7,11.17
393,Assam,Goalpara,7.35,6.79,8.06,8.7,6.02,6.16,6.82,7.55,8.41,7.27,13.92,8.24,8.81,10.06,8.11,6.68,6.77,6.73,7.15,7.97,7.74,10.44,11.85
394,Jharkhand,Sahebganj,,,,,,,8.9,12.38,9.13,9.8,10.95,9.18,10.09,7.44,6.42,9.94,11.29,,,,13.92,,
395,Karnataka,Mysore,9.4,8.96,2,5.14,6.2,3.3,6.4,3.3,1.9,6.19,7.59,8.27,6.39,6.58,7.43,4.98,7.19,4.29,2.06,10.22,11.74,5.76,13.91
396,Nagaland,Mon,10.12,12.56,11.57,8.3,5.05,,8.58,13.83,12.48,10.2,12.57,9.02,9.9,10,10.18,9.96,9.98,9.98,10.02,10.03,10.04,4.3,11.1
397,Karnataka,Davangere,,9,,5,6.33,3.5,6.4,3.3,1.9,6.17,7.6,8.27,6.43,6.57,6.17,4.3,9.83,9.63,7.94,7.69,13.78,7.88,13.45
398,Jharkhand,Simdega,,,,5.27,,,6.59,7.98,5.96,4.61,3.99,8.87,8.15,12.2,13.68,5.79,8.25,,,,3.27,,
399,Assam,Dhubri,9.81,9.61,8.94,8.8,9.08,2.99,10.43,7.96,9.33,7.06,8.36,8.5,8.47,10.35,12.39,11.78,11.39,10.57,8.96,9.16,11.74,10.09,13.63
400,Assam,Kamrup,8.07,6.67,6.57,9.31,7.55,6.55,9.65,10.49,11.18,12.2,13.62,9.42,6.99,7.76,12.09,7.21,7.39,7.59,7.09,9.81,10.61,7.62,8.26
401,Chhattisgarh,Bastar,7.82,7.39,7.65,5.57,6.88,5.02,4.37,5.39,5.27,4.87,5.65,6.18,7.02,5.12,6.61,8.18,4.5,13.61,4.57,6.21,8.93,7.79,6.76
402,Karnataka,Chamarajanagar,9.33,9,2,5,6.15,,6.43,3.27,1.89,6.19,7.6,3.04,10.09,8.37,7.51,5.04,11.68,11.41,12.49,12.43,13.59,9.13,5.35
403,Odisha,Rayagada,7.59,7.11,6.06,6.53,7.16,6.36,8.57,7.62,11.08,6.06,11.2,7.59,9.16,12.38,9.38,8.12,13.53,,13.4,12.85,13.13,13.21,11.82
404,Odisha,Sonepur,7.58,9.44,6.6,7.88,6.64,5.64,6.5,8.19,9.45,8.79,5.69,7.56,4.57,9.6,11.63,8.39,13.48,,9.33,11.6,,,
405,Jharkhand,Jamtara,,,,3.23,,6.45,8.77,7.87,2.6,7.01,6.52,10.92,11.25,12.07,12.31,11.76,13.4,,,,9.43,,
406,Odisha,Jharsuguda,7.62,9.34,8.59,9.87,10.32,8.81,11.98,10.46,10.98,11.08,9.56,8.44,10.9,11.27,9.57,8.5,9.81,10.6,13.35,13.17,10.19,10.64,10.54
407,Jharkhand,West singhbhum,,,,,,,7.69,6.72,1.1,4.06,1.31,1.61,1.64,1.95,1.8,,13,,,,13.33,,
408,Assam,Hailakandi,3.72,4.57,5.62,4.13,3.9,3.92,3.53,3.43,3.97,4.1,4.2,5.47,5.82,4.82,5.1,4.86,5.76,7.59,6.67,8.58,13.33,10.21,9.75
409,Karnataka,Yadgir,,,,,,,,,,,,,,,,,,,7.88,7,13.31,7.85,5
410,Rajasthan,Jaipur,0.36,1,3.95,3.39,2.17,3,7.43,13.28,8.85,10,8.87,4.57,8.6,2,1.86,1.5,1.88,2.6,3.5,4.15,0.36,1.17,1
411,Jharkhand,Godda,,,,,,7.87,7.95,6.1,8.88,7.4,6.75,5.24,5.35,9.23,5.63,8.77,13.27,,,,7.52,,
412,Himachal Pradesh,Kangra,,7.78,9.67,13.22,12.72,2.6,7.69,7.88,9.5,10.12,9.76,10.01,10.06,10.32,10.13,9.92,10.13,10.05,10.04,10.19,8.13,8.32,
413,Jharkhand,Hazaribagh,,,7.38,7.84,7.72,6.71,8.19,6.23,6.01,8.19,9.39,13.21,10.1,7.05,10.12,9.44,9.44,,,,6.03,,
414,Karnataka,Ramanagara,,,,,,,,,,,,,,6.5,6.17,4,9.86,,8,13.14,13,9,11
415,Chhattisgarh,Narayanpur,,,,,,,,9,5,,9,6,,,,,8,,5.27,5.58,13,6,6
416,Chhattisgarh,Sukma,,,,,,,,,,,,,,,,,,,,,13,9.5,9.5
417,Nagaland,Longleng,,,,,,,,,12.3,9.37,12.94,9,10,10,10.16,9.74,10.05,9.81,9.81,9.79,9.77,7.95,11.17
418,Andhra Pradesh,Sri sathya sai,,,,,,,,,,,,,,,,,,,,,,,12.93
419,Assam,Chirang,,,,,,6.32,6.49,9.1,7.96,8.71,7.52,7.6,7.64,8.18,9.21,7.38,7.97,7.1,7.47,8.64,7.24,9.69,12.84
420,Nagaland,Peren,,,,,,,,,12.78,9.41,12.79,9,10,10,10.19,9.76,9.95,10.05,10.05,10.03,10.06,10,11.21
421,Assam,Karbi anglong,8.04,8.79,9.65,5.82,10.53,7.37,9.47,8.44,8.54,10.53,11.85,9.35,7.43,9.66,9.09,8.67,9.07,8.42,7.5,7.22,7.35,12.45,12.77
422,Himachal Pradesh,Shimla,,,6.61,10.76,8.56,6.47,9,7.73,5.73,5.48,5.52,5.5,5.59,5.79,5.26,5.5,5.5,5.53,5.51,12.75,7.74,7.73,
423,Nagaland,Phek,10.98,12.29,11.6,9.5,6.44,,8.89,12.72,12.32,11.02,12.51,9.04,10.07,10.03,10.27,10.07,10.02,10.02,10.01,10.01,10.01,10,11.18
424,Nagaland,Kiphire,,,,,,,,,12.2,9.36,12.7,9,9.93,10,10.19,9.88,10,10,10,10.03,10.06,8.06,11.1
425,Karnataka,Haveri,9.33,,2,5,6,3,6.5,,,,,,,,6,7,9.82,12.67,12,8,10.29,8.39,10.17
426,Nagaland,Kohima,8.22,12.17,10.1,7.57,7.72,,9.1,11.86,12.29,11.14,12.53,9.04,10.1,10.04,10.31,10.05,10.01,10.01,10.01,10.02,10.02,8,11.2
427,Jammu and Kashmir,Doda,,9.78,2.63,5.22,,2.45,3.24,2.65,,,,10.36,,,8.84,3.56,4.9,8.78,8.19,4.44,11.05,,12.49
428,Assam,Golaghat,7.64,7.12,9.21,7.76,7.69,8.31,8.95,8,8.75,8.98,7.14,8.68,8.4,7.02,7.66,6.31,8.09,8.26,7.03,8.16,6.96,5.75,12.44
429,Assam,Barpeta,10.67,8.72,8.46,8.73,8.83,4.13,5.18,9.38,8.11,6.56,9.21,7.91,10.66,8.05,9.68,8.28,9.51,10.07,9.88,8.66,9.01,8.02,12.4
430,Assam,Bongaigaon,10.49,11.6,12.38,6.45,9.71,6.45,8.31,7.62,6.5,8.38,9.72,8.38,7.37,7.22,8.19,6.65,8.1,8.07,7.64,8.19,6.58,6.25,9.87
431,Jammu and Kashmir,Kupwara,,9.15,9.83,12.28,,1.19,8.19,9.07,,8.2,7.46,6.52,4.35,,10.61,7.96,9.73,11.6,11.6,6.13,8.22,,
432,Jammu and Kashmir,Baramulla,,10.98,6.89,6.72,,12.26,6.98,,,7.1,,4.44,,,10.6,8,9.75,12.1,12.23,11.53,7,,
433,Assam,Hojai,,,,,,,,,,,,,,,,,,,,,7.35,7.83,12.14
434,Odisha,Mayurbhanj,9.34,9.25,7.9,9.83,8.94,8.99,9.21,10.35,9.16,9.95,11.74,11.72,11.86,10.27,12,8.34,11.31,9.19,11.5,9.12,11.56,11.55,9.27
435,Chhattisgarh,Dantewada,7,5,5,4.5,4.5,4,8,,,,9,7.71,7,8,6,5.67,6,0.29,4.25,,12,,
436,Kerala,Alappuzha,,,,,,,,,,,,12,,,,,,,,,,,
437,Telangana,Warangal urban,,,,,,,,,,,,,,,,,,,,,12,,
438,Jharkhand,Saraikela kharsawan,,,,,,,8.02,8.33,2.18,4.69,3.38,4.11,3.53,2.31,5.25,5.15,12,,,,6.67,,
439,Meghalaya,East khasi hills,8.72,8.98,10.6,9.09,8.99,9.9,9.92,,9.69,9.79,9.82,9.84,10.04,10.37,10.38,10.41,10.44,10.44,10.44,10.44,10.44,7.07,11.96
440,Odisha,Sambalpur,9.32,9.2,10.15,8.07,7.77,8.14,8,8.93,9.26,8.69,8.28,8.54,8.45,8.33,8.74,7.65,10.25,10.87,11.36,7.1,11.9,10.3,11.32
441,Chhattisgarh,Kabirdham,6.39,6.36,5.94,4.64,5.72,5.11,3.13,3.93,3.73,3.47,4.44,6.71,6.8,5.18,5.83,8.18,9.34,2,4.32,6.25,11.85,6.76,7.27
442,Rajasthan,Baran,7.46,6.73,5.7,3.94,1.69,3.92,5.78,4.86,11.84,4.11,6.62,8.55,3.97,5.21,4.36,8.88,7.97,5.73,2.75,7.7,6.59,3.76,9.6
443,Kerala,Wayanad,,,,,,,,,,,,11.75,,,,,,,,,,,
444,Jharkhand,Ranchi,,,6.89,11.69,5.94,6.71,8,4.83,4.16,4.04,7.55,7.39,5.17,5.17,5.11,5.12,7.64,,,,6.09,,
445,Karnataka,Chikmagalur,9.74,9.22,2.27,5.89,8.1,4.82,8.37,5.95,3.19,7.06,6.01,7.8,4.29,5.98,5.84,5.47,8.79,10.67,11.69,8.49,8.82,8.02,6.34
446,Meghalaya,West khasi hills,6.62,8.64,7.03,6.87,6.88,8.34,11.66,,8.26,8.28,8.65,8.73,8.91,7.29,7.3,7.38,7.32,7.32,7.32,7.32,7.32,5.04,8.34
447,Himachal Pradesh,Chamba,,10.39,9.67,11.3,11.6,7.11,9.13,10.31,6.87,7.18,6.84,7.24,7.04,6.92,6.63,7.11,7.26,7.5,7.12,7.25,8.75,8.74,
448,Himachal Pradesh,Hamirpur,,7.82,10,11.57,10,2.22,10,8.67,2,0.67,1.8,2.43,1.47,1.27,1.58,1.45,1,1.57,1.33,7.67,4.25,4.25,
449,Himachal Pradesh,Bilaspur,,7.78,10,11.54,9.95,2.88,4.31,8.68,0.42,0.33,1.8,0.8,1.73,1.5,1.38,1.3,0.38,2.38,2.38,8.06,4.36,4.4,
450,Himachal Pradesh,Una,,9.84,8.57,11.53,9.91,7.88,7.44,8.97,9.9,9.67,9.81,9.4,10.59,9.92,9.53,9.29,9.78,9.78,9.18,8.47,11.43,11.44,
451,Himachal Pradesh,Solan,,7.81,9.98,11.53,9.96,5.23,5.82,2.48,1.88,2.17,1.55,1.78,1.54,1.37,1.97,1.81,1.81,4.59,4.58,4.62,6.51,6.52,
452,Kerala,Ernakulam,,,,,,,,,,,,11.5,,,,,,,,,,,
453,Kerala,Malappuram,,,,,,,,,,,,11.5,,,,,,,,,,,
454,Chhattisgarh,Sarangarh bilaigarh,,,,,,,,,,,,,,,,,,,,,,,11.5
455,Karnataka,Dharwad,7.94,0.93,0.79,0.03,3.22,3.89,11.25,6.1,4.37,4.92,8.34,9.23,4.63,7.15,7.36,4.47,3.33,4.25,11.45,6.41,8.33,5.33,4.23
456,Assam,South salmara mancachar,,,,,,,,,,,,,,,,,,,,,9.67,7.69,11.42
457,Kerala,Kozhikode,,,,,,,,,,,,11.41,,,,,,,,,,,
458,Kerala,Kannur,,,,,,,,,,,,11.38,,,,,,,,,,,
459,Kerala,Thiruvananthapuram,,,,,,,,,,,,11.33,,,,,,,,,,,
460,Jharkhand,Deoghar,,,,,,9.23,8.24,8.12,4.45,6.32,6.29,5.93,6.53,5.57,4.94,7.58,9.75,,,,11.27,,
461,Nagaland,Nuiland,,,,,,,,,,,,,,,,,,,,,,,11.21
462,Jharkhand,East singhbum,,,,,,,8.07,5.16,1.4,5.39,1.74,3.83,1.96,1.85,2.08,3.98,11.2,,,,4.76,,
463,Nagaland,Chumoukedima,,,,,,,,,,,,,,,,,,,,,,,11.19
464,Nagaland,Shamator,,,,,,,,,,,,,,,,,,,,,,,11.19
465,Nagaland,Noklak,,,,,,,,,,,,,,,,,,,,,,7.5,11.18
466,Odisha,Deogarh,8.87,10.42,7.71,9.21,7.96,9.35,7.55,7.57,8.94,8.78,8.41,8.08,9.29,8.44,9.49,9.26,11.18,9.25,8.62,6.75,7.14,9.61,8.3
467,Assam,Nagaon,10.52,9.69,11.17,7.42,10.08,7.69,6.04,5.81,5.13,5.79,8.44,7.61,7.37,10.61,9.36,6.63,6.52,4.74,5.93,6.54,6.65,10.7,11.04
468,Nagaland,Tseminyu,,,,,,,,,,,,,,,,,,,,,,,11.17
469,Jharkhand,Dhanbad,,,,,,,8.38,8.33,5.59,4.5,4.09,11.14,4.95,5.16,4.12,4.43,8.35,,,,7.19,,
470,Odisha,Nuapada,4.84,5.85,10.87,6.95,4.57,11.09,6.09,8.78,9.14,9.4,6.95,7.18,7.63,7.29,8.08,8.7,7.25,,7.55,7.15,6.13,8.55,4.38
471,Chhattisgarh,Kanker,7.57,7.2,8,6,6,6,4.75,5,5,5,5.67,6.2,7.33,5.06,5.19,6.25,5.14,0.43,11.07,6,7,,
472,Jammu and Kashmir,Kishtwar,,,,,,,,2.64,,4.55,6.88,,10.15,,11,,3.93,7.45,7.37,6.06,5.33,,
473,Kerala,Thrissur,,,,,,,,,,,,11,,,,,,,,,,,
474,Kerala,Kollam,,,,,,,,,,,,11,,,,,,,,,,,
475,Arunachal Pradesh,Tawang,5.12,5,5,5.5,5.5,6,6.5,6.5,11,11,9,9.48,10,10,9.98,9.07,8.41,8.41,8.41,8.41,8.39,8.7,8.71
476,Karnataka,Udupi,,,,,,,,,,,,,,,,,,,,11,,7,
477,Chhattisgarh,Dhamtari,9.73,8.33,8.56,6.29,8.67,7.56,4.75,9.48,2.25,5.6,6.5,8.17,9.23,6.88,8.18,9.28,5.85,5.67,10.8,6.71,,11,4
478,Kerala,Pathanamthitta,,,,,,,,,,,,11,,,,,,,,,,,
479,Odisha,Boudh,6.09,7.42,6.47,7.42,7.46,8.1,8.24,7.19,6.93,7.93,6.97,7.06,10.99,8.78,8.58,7.08,7.4,10.1,6.2,5.27,6.37,5.84,5.74
480,Jharkhand,Ramgarh,,,,,,,,,5.48,8.81,4.62,6.55,3.96,5.4,6.16,9.29,10.98,,,,4.75,,
