State,District,Median,Max,Yield_Class
Uttar Pradesh,Balrampur,44.93,55.0,High
Uttar Pradesh,Banda,48.04,48.32,High
Uttar Pradesh,Barabanki,44.63,55.22,High
Uttar Pradesh,Bareilly,41.08,54.0,High
Uttar Pradesh,Basti,45.795,55.0,High
Uttar Pradesh,Budaun,44.5,55.25,High
Uttar Pradesh,Bulandshahr,48.73,55.33,High
Uttar Pradesh,Chitrakoot,45.0,46.6,High
Uttar Pradesh,Deoria,41.71,42.24,High
Uttar Pradesh,Etah,44.5,55.17,High
Uttar Pradesh,Etawah,32.82,43.0,High
Uttar Pradesh,Farrukhabad,46.0,55.19,High
Uttar Pradesh,Fatehpur,44.88,55.22,High
Uttar Pradesh,Firozabad,48.8,50.5,High
Uttar Pradesh,Ghaziabad,48.61,49.0,High
Uttar Pradesh,Ghazipur,46.79,54.3,High
Uttar Pradesh,Gonda,47.03,55.22,High
Uttar Pradesh,Gorakhpur,44.65,55.22,High
Uttar Pradesh,Hamirpur,46.75,48.25,High
Uttar Pradesh,Hardoi,46.305,55.33,High
Uttar Pradesh,Hathras,49.85,50.59,High
Uttar Pradesh,Jalaun,41.0,41.0,High
Uttar Pradesh,Jaunpur,44.0,48.51,High
Uttar Pradesh,Kannauj,36.44,43.29,High
Uttar Pradesh,Kanpur Dehat,48.07,55.0,High
Uttar Pradesh,Kasganj,46.93,47.22,High
Uttar Pradesh,Kaushambi,44.65,55.22,High
Uttar Pradesh,Kheri,44.65,55.22,High
Uttar Pradesh,Kushi Nagar,44.65,55.22,High
Uttar Pradesh,Lucknow,44.89,55.22,High
Uttar Pradesh,Maharajganj,44.54,55.22,High
Uttar Pradesh,Mainpuri,46.66,55.19,High
Uttar Pradesh,Mathura,41.0,50.91,High
Uttar Pradesh,Mau,42.5,46.23,High
Uttar Pradesh,Meerut,47.56,47.9,High
Uttar Pradesh,Mirzapur,44.0,45.85,High
Uttar Pradesh,Moradabad,44.67,55.0,High
Uttar Pradesh,Muzaffarnagar,44.67,55.29,High
Uttar Pradesh,Pilibhit,46.22,55.23,High
Uttar Pradesh,Pratapgarh,45.0,50.11,High
Uttar Pradesh,Prayagraj,44.85,55.2,High
Uttar Pradesh,Rae Bareli,44.34,55.23,High
Uttar Pradesh,Rampur,44.7,46.5,High
Uttar Pradesh,Sambhal,54.0,55.0,High
Uttar Pradesh,Sant Kabeer Nagar,44.66,55.21,High
Uttar Pradesh,Shahjahanpur,54.33,65.5,High
Uttar Pradesh,Shamli,45.87,46.0,High
Uttar Pradesh,Shravasti,44.785,55.17,High
Uttar Pradesh,Siddharth Nagar,47.05,55.33,High
Uttar Pradesh,Sitapur,44.66,55.22,High
Uttar Pradesh,Sonbhadra,44.0,45.5,High
Uttar Pradesh,Sultanpur,44.35,55.17,High
Uttar Pradesh,Unnao,45.995000000000005,55.2,High
Uttar Pradesh,Varanasi,44.17,44.83,High
