State,District,Median,Max,Yield_Class
Tamil Nadu,Tiruvannamalai,16.545,31.93,High
Tamil Nadu,Tuticorin,16.134999999999998,262.0,High
Tamil Nadu,Vellore,15.565,24.6,High
Tamil Nadu,Villupuram,13.2,58.5,High
Tamil Nadu,Virudhunagar,17.155,86.33,High
Telangana,Adilabad,9.0,14.15,Medium
Telangana,Bhadradri Kothagudem,9.38,11.5,Medium
Telangana,Jagitial,12.0,12.0,High
Telangana,Jangoan,7.75,15.68,Medium
Telangana,Kamareddy,9.415,11.5,Medium
Telangana,Karimnagar,8.95,15.67,Medium
Telangana,Khammam,8.4,14.14,Medium
Telangana,Kumuram Bheem Asifabad,12.0,15.7,High
Telangana,Mahabubabad,8.285,11.52,Medium
Telangana,Mahabubnagar,8.4,13.5,Medium
Telangana,Mancherial,8.5,15.67,Medium
Telangana,Medak,9.6,12.0,High
Telangana,Medchal Malkajgiri,9.0,9.0,Medium
Telangana,Nagarkurnool,12.0,15.5,High
Telangana,Nalgonda,11.5,11.5,High
Telangana,Nizamabad,10.5,12.0,High
Telangana,Ranga Reddy,8.89,15.73,Medium
Telangana,Sangareddy,12.0,16.0,High
Telangana,Suryapet,9.0,15.67,Medium
Telangana,Vikarabad,8.9,13.0,Medium
Telangana,Warangal,7.71,18.52,Medium
Telangana,Yadadri Bhuvanagiri,11.67,15.67,High
Uttar Pradesh,Agra,12.31,13.66,High
Uttar Pradesh,Aligarh,12.32,13.65,High
Uttar Pradesh,Ambedkar Nagar,12.31,13.65,High
Uttar Pradesh,Amethi,11.74,13.21,High
Uttar Pradesh,Amroha,12.39,13.65,High
Uttar Pradesh,Auraiya,12.32,13.65,High
Uttar Pradesh,Ayodhya,12.32,13.65,High
Uttar Pradesh,Azamgarh,12.33,13.66,High
Uttar Pradesh,Baghpat,13.0,13.67,High
Uttar Pradesh,Bahraich,12.32,13.65,High
Uttar Pradesh,Ballia,12.245,13.61,High
Uttar Pradesh,Balrampur,13.04,13.62,High
Uttar Pradesh,Banda,12.305,13.67,High
Uttar Pradesh,Barabanki,12.32,13.65,High
Uttar Pradesh,Bareilly,12.32,13.65,High
Uttar Pradesh,Basti,12.345,20.63,High
Uttar Pradesh,Bhadohi,12.33,13.64,High
Uttar Pradesh,Bijnor,12.27,14.0,High
Uttar Pradesh,Budaun,12.31,13.65,High
Uttar Pradesh,Bulandshahr,12.32,13.65,High
Uttar Pradesh,Chandauli,12.25,13.67,High
Uttar Pradesh,Chitrakoot,12.32,13.65,High
Uttar Pradesh,Deoria,12.31,13.64,High
Uttar Pradesh,Etah,12.32,13.65,High
Uttar Pradesh,Etawah,12.31,13.65,High
Uttar Pradesh,Farrukhabad,12.32,13.65,High
Uttar Pradesh,Fatehpur,12.32,13.65,High
Uttar Pradesh,Firozabad,12.31,13.65,High
Uttar Pradesh,Gautam Buddha Nagar,12.325,13.67,High
Uttar Pradesh,Ghaziabad,12.31,13.6,High
Uttar Pradesh,Ghazipur,13.0,13.67,High
Uttar Pradesh,Gonda,12.305,13.65,High
Uttar Pradesh,Gorakhpur,12.415,13.65,High
Uttar Pradesh,Hamirpur,12.33,13.6,High
Uttar Pradesh,Hapur,11.565,12.67,High
Uttar Pradesh,Hardoi,12.32,13.65,High
Uttar Pradesh,Hathras,12.32,13.65,High
Uttar Pradesh,Jalaun,12.625,14.0,High
Uttar Pradesh,Jaunpur,12.31,13.65,High
Uttar Pradesh,Jhansi,12.215,13.5,High
Uttar Pradesh,Kannauj,12.31,13.65,High
Uttar Pradesh,Kanpur Dehat,12.39,13.65,High
Uttar Pradesh,Kanpur Nagar,12.31,13.65,High
Uttar Pradesh,Kasganj,12.18,13.6,High
Uttar Pradesh,Kaushambi,12.32,13.65,High
Uttar Pradesh,Kheri,12.31,13.65,High
Uttar Pradesh,Kushi Nagar,12.31,13.65,High
Uttar Pradesh,Lalitpur,12.35,13.65,High
Uttar Pradesh,Lucknow,12.36,13.65,High
Uttar Pradesh,Maharajganj,12.33,13.67,High
Uttar Pradesh,Mahoba,12.29,13.65,High
Uttar Pradesh,Mainpuri,12.32,13.65,High
Uttar Pradesh,Mathura,12.33,13.64,High
Uttar Pradesh,Mau,12.31,13.57,High
Uttar Pradesh,Meerut,12.2,13.67,High
Uttar Pradesh,Mirzapur,13.0,14.0,High
Uttar Pradesh,Moradabad,12.32,13.65,High
Uttar Pradesh,Muzaffarnagar,12.31,13.65,High
Uttar Pradesh,Pilibhit,12.13,13.65,High
Uttar Pradesh,Pratapgarh,12.31,13.65,High
Uttar Pradesh,Prayagraj,12.31,13.63,High
Uttar Pradesh,Rae Bareli,12.32,13.65,High
Uttar Pradesh,Rampur,12.28,13.65,High
Uttar Pradesh,Saharanpur,12.33,13.64,High
Uttar Pradesh,Sambhal,11.75,13.21,High
Uttar Pradesh,Sant Kabeer Nagar,12.3,13.65,High
Uttar Pradesh,Shahjahanpur,12.32,13.65,High
Uttar Pradesh,Shamli,11.5,12.94,High
Uttar Pradesh,Shravasti,12.365,13.65,High
Uttar Pradesh,Siddharth Nagar,12.31,13.65,High
Uttar Pradesh,Sitapur,12.31,13.65,High
Uttar Pradesh,Sonbhadra,12.29,13.65,High
Uttar Pradesh,Sultanpur,12.31,13.65,High
Uttar Pradesh,Unnao,12.31,13.65,High
Uttar Pradesh,Varanasi,12.33,13.67,High
